date,title,publisher
2023-01-29 08:00:00+00:00,Amazon Wins Max Barbakow’s Body Swap Comedy Pitch Vehicle For Julia Roberts & Jennifer Aniston; They’ll Produce With LuckyChap - Deadline,"{'href': 'https://deadline.com', 'title': 'Deadline'}"
2023-01-27 08:00:00+00:00,Why Amazon Stock Suddenly Popped This Morning - The Motley Fool,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
2023-01-17 08:00:00+00:00,Is Amazon's Cheaper “Prime Lite” Service Coming to the US? - Tech.co,"{'href': 'https://tech.co', 'title': 'Tech.co'}"
2023-01-25 08:00:00+00:00,Amazon Announces MIGHTY NEIN Series and Overall CRITICAL ... - Nerdist,"{'href': 'https://nerdist.com', 'title': 'Nerdist'}"
2023-01-26 08:00:00+00:00,Phoebe Waller-Bridge Renews Amazon Overall Deal (Exclusive) - Hollywood Reporter,"{'href': 'https://www.hollywoodreporter.com', 'title': 'Hollywood Reporter'}"
2023-01-26 08:00:00+00:00,"Climate tipping points in Amazon, Tibet 'linked': scientists - Phys.org","{'href': 'https://phys.org', 'title': 'Phys.org'}"
2023-01-26 08:00:00+00:00,Amazon Warns Employees to Beware of ChatGPT - Gizmodo,"{'href': 'https://gizmodo.com', 'title': 'Gizmodo'}"
2023-01-20 08:00:00+00:00,‘Invincible’ Season 2 Teaser Reveals Late 2023 Premiere on Amazon Prime Video - Variety,"{'href': 'https://variety.com', 'title': 'Variety'}"
2023-01-18 08:00:00+00:00,"Amazon, Meta and Google buy more clean energy than any other companies - CNBC","{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2023-01-19 08:00:00+00:00,Rapid TV News - Mind Games – The Experiment drops on Amazon Prime Video - Rapid TV News,"{'href': 'https://www.rapidtvnews.com', 'title': 'Rapid TV News'}"
2023-01-19 08:00:00+00:00,Will Amazon Stock Beat the Market in 2023? - The Motley Fool,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
2023-01-26 08:00:00+00:00,Here Are The Amazon Prime Gaming Free Games For February 2023 - Forbes,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
2023-01-27 08:00:00+00:00,Amazon beats claim that warehouse quotas are biased against ... - Reuters,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2023-01-20 08:00:00+00:00,Ecuador Moves to Expand Drilling in the Amazon - The New York Times,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
2023-01-17 08:00:00+00:00,Nebraska's first Amazon 'fulfillment center' opens on sprawling ... - Nebraska Examiner,"{'href': 'https://nebraskaexaminer.com', 'title': 'Nebraska Examiner'}"
