date,title,publisher
2019-01-21 08:00:00+00:00,France fines Google $57 million for European privacy rule breach - Reuters,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2019-01-18 08:00:00+00:00,Huge Solar Farms to ‘Match’ Google Data Center Energy Use in ... - Data Center Knowledge,"{'href': 'https://www.datacenterknowledge.com', 'title': 'Data Center Knowledge'}"
2019-01-29 08:00:00+00:00,I Cut Google Out Of My Life. It Screwed Up Everything - Gizmodo,"{'href': 'https://gizmodo.com', 'title': 'Gizmodo'}"
2019-01-28 08:00:00+00:00,Google and Ad Industry Accused of “Massive” Abuse of Intimate Personal Data - Fortune,"{'href': 'https://fortune.com', 'title': 'Fortune'}"
2019-01-17 08:00:00+00:00,Google just spent $40 million for Fossil's secret smartwatch tech - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2019-01-18 08:00:00+00:00,10 Proven Ways to Handle Google Play Store Reviews Diplomatically - Customer Think,"{'href': 'https://customerthink.com', 'title': 'Customer Think'}"
2019-01-18 08:00:00+00:00,Google Faces Renewed Protests and Criticism Over China Search ... - The Intercept,"{'href': 'https://theintercept.com', 'title': 'The Intercept'}"
2019-01-29 08:00:00+00:00,Google Takes Its First Steps Toward Killing the URL - WIRED,"{'href': 'https://www.wired.com', 'title': 'WIRED'}"
2019-01-16 08:00:00+00:00,Google raises its G Suite prices - TechCrunch,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}"
2019-01-22 08:00:00+00:00,Google wants to quiz you on phishing emails - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2019-01-22 08:00:00+00:00,Google will start retiring Hangouts for G Suite users in October - TechCrunch,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}"
2019-01-16 08:00:00+00:00,Google to 64-bit Android device owners: No more 32-bit only apps ... - ZDNet,"{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}"
2019-01-22 08:00:00+00:00,Google is threatening to kill Google News in Europe if the EU goes ... - Nieman Journalism Lab at Harvard,"{'href': 'https://www.niemanlab.org', 'title': 'Nieman Journalism Lab at Harvard'}"
2019-01-24 08:00:00+00:00,Google Wanted to Prohibit Workers From Organizing by Email - WIRED,"{'href': 'https://www.wired.com', 'title': 'WIRED'}"
2019-01-23 08:00:00+00:00,"Google launches clean energy project in Taiwan, its first in Asia - TechCrunch","{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}"
2019-01-22 08:00:00+00:00,You can finally set a departure time for driving in the Google Maps ... - Android Police,"{'href': 'https://www.androidpolice.com', 'title': 'Android Police'}"
2019-01-18 08:00:00+00:00,Microsoft no longer sees Cortana as an Alexa or Google Assistant ... - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2019-01-25 08:00:00+00:00,"Google Pixel 3 XL review, 3 months on: Almost perfect - Android Central","{'href': 'https://www.androidcentral.com', 'title': 'Android Central'}"
2019-01-17 08:00:00+00:00,Google Pixel 3 Lite totally leaked in new video - Business Insider,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
2019-01-23 08:00:00+00:00,Google Chrome could soon kill off most ad-blocker extensions - ZDNet,"{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}"
2019-01-23 08:00:00+00:00,Google's New Berlin Office Home To AI Researchers - Forbes,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
2019-01-15 08:00:00+00:00,Google now offers paid sabbaticals to work for nonprofits - Fast Company,"{'href': 'https://www.fastcompany.com', 'title': 'Fast Company'}"
2019-01-16 08:00:00+00:00,"Amazon, Facebook and Google don't need to spy on your conversations to know what you're talking about - The Conversation","{'href': 'https://theconversation.com', 'title': 'The Conversation'}"
2019-01-22 08:00:00+00:00,Google Buys $40 Million of Fossil Assets for Wear OS - Voicebot.ai,"{'href': 'https://voicebot.ai', 'title': 'Voicebot.ai'}"
2019-01-15 08:00:00+00:00,Google employees launch campaign to end all forced arbitration - NBC News,"{'href': 'https://www.nbcnews.com', 'title': 'NBC News'}"
2019-01-16 08:00:00+00:00,"Rights groups pressure Google, Amazon, and Microsoft to stop selling facial surveillance tech to government - Packt Hub","{'href': 'https://hub.packtpub.com', 'title': 'Packt Hub'}"
2019-01-28 08:00:00+00:00,Broken Google Assistant reminders? You're not alone - Android Authority,"{'href': 'https://www.androidauthority.com', 'title': 'Android Authority'}"
2019-01-24 08:00:00+00:00,Is Google serious about pulling Google News out of Europe? - Columbia Journalism Review,"{'href': 'https://www.cjr.org', 'title': 'Columbia Journalism Review'}"
2019-01-20 08:00:00+00:00,"Google Maps will now help drivers stay within speed limits, avoid speed traps - Digital Trends","{'href': 'https://www.digitaltrends.com', 'title': 'Digital Trends'}"
2019-01-18 08:00:00+00:00,The Week in Tech: How Google and Facebook Spawned ... - The New York Times,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
2019-01-30 08:00:00+00:00,"Google+ is officially dead, but you might still be able to get your data - Android Authority","{'href': 'https://www.androidauthority.com', 'title': 'Android Authority'}"
2019-01-17 08:00:00+00:00,Google remains the top open-source contributor to CNCF projects - TechCrunch,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}"
2019-01-16 08:00:00+00:00,Google Search Console Makes 'Inspect URL' Tool More Useful - Search Engine Journal,"{'href': 'https://www.searchenginejournal.com', 'title': 'Search Engine Journal'}"
2019-01-28 08:00:00+00:00,Google Says The Best Teams Have These 5 Things - Forbes,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
2019-01-30 08:00:00+00:00,"Now your Google text ads can show on YouTube search results, too - Search Engine Land","{'href': 'https://searchengineland.com', 'title': 'Search Engine Land'}"
2019-01-26 08:00:00+00:00,"Google Pixel Slate Review: Premium, But Pricey - Tom's Hardware","{'href': 'https://www.tomshardware.com', 'title': ""Tom's Hardware""}"
2019-01-26 08:00:00+00:00,Google's Effort to Prevent Blindness Shows AI Challenges - The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
2019-11-09 10:07:00+00:00,Google Play still has a clone problem in 2019 with no end in sight - Android Authority,"{'href': 'https://www.androidauthority.com', 'title': 'Android Authority'}"
2019-01-23 08:00:00+00:00,Google and Facebook Backed an Event Denying Climate Change - WIRED,"{'href': 'https://www.wired.com', 'title': 'WIRED'}"
2019-01-20 08:00:00+00:00,Google Pixel 3 versus OnePlus 6T camera test in Hawaii: photos - Business Insider,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
2019-01-28 08:00:00+00:00,Google's Sidewalk Labs Plans to Package and Sell Location Data ... - The Intercept,"{'href': 'https://theintercept.com', 'title': 'The Intercept'}"
2019-01-20 08:00:00+00:00,'The goal is to automate us': welcome to the age of surveillance capitalism - The Guardian,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
2019-01-15 08:00:00+00:00,Thieves of Experience: How Google and Facebook Corrupted ... - lareviewofbooks,"{'href': 'https://lareviewofbooks.org', 'title': 'lareviewofbooks'}"
